user_id,product_id,timestamp,session_id,interaction_type,device_type,location,price,discount,product_category,brand,user_age,user_gender,loyalty_score,previous_purchase_count,avg_purchase_value,search_keywords,rating,purchase
U2675,P0820,2024-10-18 13:40:00,S4403,view,tablet,Los Angeles,458.06,20,Beauty,Samsung,54,Male,6,43,74.83,basketball,4.0,0
U3431,P1302,2024-06-04 20:13:00,S8181,click,mobile,Los Angeles,480.78,30,Beauty,Samsung,61,Other,61,7,30.87,sofa,,0
U3150,P0946,2024-11-16 22:52:00,S9774,view,desktop,Miami,104.13,0,Electronics,Samsung,26,Female,18,5,120.29,laptop,,0
U3348,P1106,2024-02-11 16:25:00,S2093,view,mobile,Los Angeles,303.48,5,Home,Apple,48,Male,15,4,94.01,running shoes,,0
U3950,P1638,2024-02-10 15:45:00,S8843,add_to_cart,mobile,Houston,442.18,0,Home,Sony,37,Female,26,32,205.86,blender,4.0,0
U0505,P0522,2024-11-23 03:22:00,S6309,view,desktop,Miami,117.68,5,Apparel,Adidas,28,Male,100,14,25.75,basketball,,0
U4703,P1333,2024-01-15 19:54:00,S9682,view,mobile,Chicago,19.38,30,Beauty,Nike,38,Male,45,31,201.19,running shoes,,0
U2655,P1828,2024-01-15 22:17:00,S6448,view,mobile,New York,211.86,5,Apparel,Apple,28,Female,38,17,140.36,smartphone,3.0,0
U3407,P0318,2024-12-24 09:23:00,S3075,view,mobile,Chicago,380.75,20,Sports,Adidas,27,Female,88,14,225.72,laptop,2.0,0
U3518,P1150,2024-12-28 15:01:00,S3053,view,mobile,Los Angeles,351.13,15,Apparel,Adidas,44,Female,74,17,62.39,wireless earphones,3.0,0
U2705,P0521,2024-05-28 02:18:00,S7180,view,desktop,New York,235.15,5,Home,Apple,44,Male,54,32,14.81,makeup kit,4.0,0
U3765,P0534,2024-08-16 08:39:00,S8154,click,desktop,Chicago,203.14,10,Beauty,Sony,33,Female,40,40,39.09,smartphone,,0
U1580,P1750,2024-04-22 02:38:00,S4216,click,tablet,New York,214.66,30,Apparel,LG,50,Male,12,43,258.24,blender,,0
U1762,P1946,2024-05-23 08:41:00,S8171,click,desktop,New York,370.61,25,Beauty,Nike,18,Female,31,13,45.88,sofa,,0
U4133,P0834,2024-05-16 14:53:00,S4249,view,mobile,Chicago,31.19,20,Sports,Adidas,27,Male,57,4,202.45,wireless earphones,,0
U0314,P1464,2024-03-30 16:40:00,S2667,click,mobile,Los Angeles,25.45,25,Sports,Nike,61,Female,64,21,133.83,wireless earphones,4.0,0
U4316,P1391,2024-03-30 09:10:00,S4478,view,mobile,Houston,463.44,5,Apparel,Nike,30,Female,50,13,289.98,blender,,0
U2688,P0755,2024-09-06 18:10:00,S5720,purchase,mobile,Los Angeles,65.64,15,Home,Adidas,38,Female,28,46,139.77,basketball,3.0,1
U1719,P1926,2024-04-13 19:12:00,S1097,click,mobile,New York,261.37,10,Beauty,Samsung,52,Male,70,22,134.65,makeup kit,4.0,0
U4500,P0014,2024-07-26 19:56:00,S4129,add_to_cart,mobile,Chicago,316.36,5,Sports,LG,32,Female,59,17,226.34,makeup kit,3.0,0
U3627,P1689,2024-10-05 14:00:00,S0910,view,mobile,Chicago,372.33,5,Electronics,Nike,23,Male,57,0,23.2,sofa,,0
U4575,P1968,2024-11-16 22:07:00,S5321,view,tablet,Chicago,494.86,20,Home,Apple,44,Female,77,42,281.06,laptop,2.0,0
U0824,P0730,2024-05-30 15:05:00,S3520,click,mobile,Los Angeles,479.55,10,Sports,Sony,51,Female,0,33,297.45,makeup kit,4.0,0
U4316,P1009,2024-01-23 12:29:00,S8980,add_to_cart,mobile,Chicago,155.62,30,Sports,Puma,48,Female,6,40,137.75,sofa,3.0,0
U2415,P0893,2024-01-31 07:34:00,S5630,click,desktop,Los Angeles,161.95,5,Apparel,Sony,56,Male,83,9,58.42,sofa,,0
U4780,P1147,2024-01-31 10:43:00,S8368,view,desktop,Chicago,338.81,30,Electronics,Puma,30,Male,27,32,264.04,wireless earphones,,0
U3821,P0851,2024-04-02 00:52:00,S1101,view,mobile,Houston,261.3,0,Sports,Samsung,36,Male,29,42,190.68,running shoes,,0
U1970,P1064,2024-10-08 10:36:00,S9902,add_to_cart,desktop,New York,140.79,15,Home,Samsung,58,Female,35,48,94.64,blender,,0
U3104,P0802,2024-07-11 05:39:00,S2195,click,desktop,Houston,181.32,5,Electronics,Apple,42,Female,30,9,15.09,wireless earphones,,0
U3067,P1030,2024-02-19 12:28:00,S6089,click,desktop,New York,188.43,10,Electronics,Adidas,51,Female,94,31,200.29,laptop,4.0,0
U1760,P0002,2024-02-02 03:06:00,S4981,view,mobile,Los Angeles,186.78,20,Home,Apple,37,Female,62,23,186.28,wireless earphones,,0
U3126,P0888,2024-11-26 12:37:00,S7347,click,mobile,New York,449.32,25,Sports,Puma,21,Female,30,27,222.16,makeup kit,,0
U4053,P1364,2024-10-05 06:51:00,S3531,view,mobile,Los Angeles,140.66,15,Home,Sony,24,Male,64,33,49.07,laptop,,0
U2282,P1413,2024-03-16 04:59:00,S9058,click,mobile,Los Angeles,264.82,5,Electronics,Adidas,41,Other,94,47,124.34,laptop,1.0,0
U4925,P0241,2024-10-03 23:15:00,S8114,add_to_cart,tablet,Miami,368.61,15,Apparel,Apple,36,Male,57,20,225.32,sofa,4.0,0
U4839,P1627,2024-02-01 13:37:00,S9841,click,mobile,Chicago,174.38,30,Electronics,LG,28,Male,15,29,206.11,laptop,,0
U3035,P1551,2024-11-06 20:27:00,S2434,view,mobile,Los Angeles,143.5,20,Beauty,Sony,63,Female,34,13,52.98,blender,3.0,0
U1124,P0356,2024-09-03 01:23:00,S8031,add_to_cart,mobile,Los Angeles,241.69,15,Beauty,Apple,46,Female,4,38,91.71,wireless earphones,4.0,0
U1235,P1289,2024-12-02 07:12:00,S2108,view,desktop,New York,466.67,25,Beauty,Nike,62,Male,55,16,64.17,wireless earphones,1.0,0
U0675,P0858,2024-07-11 03:48:00,S4915,view,mobile,Houston,284.56,0,Electronics,LG,41,Male,77,42,62.07,smartphone,,0
U2703,P1159,2024-07-17 09:02:00,S8239,view,mobile,Houston,392.05,5,Apparel,Adidas,55,Female,90,39,107.01,makeup kit,2.0,0
U2306,P0153,2024-10-03 22:04:00,S8639,click,desktop,Chicago,163.2,10,Apparel,LG,22,Male,88,36,36.04,smartphone,3.0,0
U1269,P1061,2024-02-13 00:53:00,S6567,view,mobile,Chicago,327.69,5,Beauty,Apple,37,Male,9,26,236.53,blender,,0
U3222,P0668,2024-04-23 03:04:00,S2671,add_to_cart,mobile,Miami,232.99,20,Sports,Puma,32,Female,5,6,165.96,makeup kit,,0
U4720,P1709,2024-12-15 16:07:00,S9562,click,mobile,Miami,262.11,10,Electronics,Sony,56,Female,11,49,28.89,basketball,,0
U4195,P1665,2024-04-11 15:01:00,S9404,view,mobile,Los Angeles,285.45,20,Home,Apple,30,Female,24,2,252.6,smartphone,,0
U3795,P1476,2024-05-19 03:07:00,S4214,view,mobile,New York,193.91,25,Home,Puma,23,Female,18,7,254.93,blender,,0
U4079,P1318,2024-08-29 14:51:00,S4067,click,mobile,Houston,481.16,25,Home,Adidas,32,Male,53,32,201.19,laptop,,0
U2060,P0997,2024-10-19 11:24:00,S2068,view,desktop,Los Angeles,402.27,0,Home,Puma,53,Female,97,20,152.71,makeup kit,4.0,0
U1250,P1582,2024-06-08 09:47:00,S5905,view,mobile,Miami,463.45,25,Sports,Nike,44,Female,23,36,280.36,smartphone,,0
U4030,P0092,2024-09-22 14:12:00,S3913,add_to_cart,desktop,Los Angeles,69.09,30,Home,Puma,62,Female,34,17,226.28,blender,,0
U2861,P0523,2024-11-05 08:55:00,S1918,add_to_cart,tablet,Miami,305.45,10,Apparel,Sony,37,Female,79,12,91.25,basketball,,0
U3514,P0792,2024-09-12 08:36:00,S4723,add_to_cart,desktop,Chicago,348.76,25,Home,Nike,37,Female,68,11,106.12,blender,,0
U3220,P1265,2024-07-11 03:34:00,S4092,view,tablet,Los Angeles,233.59,10,Electronics,Sony,41,Female,40,47,17.48,laptop,2.0,0
U0179,P1761,2024-09-21 19:01:00,S3815,click,mobile,Miami,413.47,20,Electronics,Sony,50,Female,10,48,206.26,running shoes,,0
U2200,P1546,2024-06-06 11:14:00,S8699,click,mobile,Houston,447.39,30,Electronics,Adidas,29,Male,48,15,153.07,blender,,0
U4931,P0845,2024-09-06 10:14:00,S0192,view,mobile,Los Angeles,344.7,5,Electronics,Sony,40,Male,99,15,203.82,smartphone,4.0,0
U4678,P1538,2024-08-15 01:17:00,S6542,click,desktop,Chicago,86.77,20,Electronics,Samsung,63,Male,26,33,179.24,basketball,2.0,0
U4292,P0756,2024-05-20 08:07:00,S6951,add_to_cart,mobile,Houston,485.66,20,Sports,Sony,63,Female,76,46,50.37,basketball,,0
U2530,P1698,2024-11-07 04:25:00,S5097,view,mobile,Chicago,489.76,20,Home,Adidas,56,Female,0,41,41.76,laptop,4.0,0
U2256,P1012,2024-05-16 01:30:00,S4072,click,mobile,Los Angeles,278.5,15,Sports,Puma,30,Female,60,11,40.5,laptop,,0
U0936,P1993,2024-02-26 22:26:00,S9832,click,mobile,Chicago,195.1,5,Beauty,Sony,51,Female,63,16,87.17,laptop,,0
U0957,P0257,2024-02-02 13:02:00,S0793,view,mobile,Miami,170.65,5,Sports,Apple,42,Female,87,17,150.3,makeup kit,4.0,0
U2474,P0882,2024-01-15 04:21:00,S4877,view,mobile,Miami,386.22,25,Home,Sony,59,Female,64,45,188.85,smartphone,,0
U1086,P1699,2024-05-03 14:46:00,S5585,purchase,tablet,Los Angeles,464.72,20,Electronics,Puma,58,Male,83,38,27.45,makeup kit,1.0,1
U4663,P1220,2024-04-20 23:46:00,S0300,add_to_cart,tablet,Chicago,9.35,20,Electronics,LG,57,Male,23,22,84.36,laptop,5.0,0
U3435,P1080,2024-06-03 08:50:00,S8486,view,desktop,Chicago,468.21,5,Sports,LG,57,Male,50,21,136.54,laptop,2.0,0
U2666,P0377,2024-03-22 10:11:00,S9361,view,mobile,Chicago,261.88,20,Apparel,Samsung,23,Male,2,4,109.86,laptop,,0
U2993,P1819,2024-12-12 08:20:00,S2655,click,mobile,New York,420.91,20,Sports,Samsung,64,Female,65,33,87.47,blender,3.0,0
U1102,P1117,2024-02-19 23:44:00,S6222,view,mobile,New York,57.66,15,Electronics,Nike,56,Female,15,24,20.14,wireless earphones,,0
U4983,P0258,2024-11-07 08:08:00,S0508,view,mobile,Houston,11.55,10,Beauty,Nike,47,Male,94,32,95.27,running shoes,,0
U2977,P0259,2024-04-05 03:15:00,S2138,add_to_cart,mobile,Los Angeles,197.13,5,Sports,Puma,22,Male,68,45,232.68,wireless earphones,3.0,0
U0284,P0310,2024-04-20 07:35:00,S0944,click,mobile,New York,470.4,30,Apparel,Apple,22,Female,58,11,103.75,blender,,0
U4472,P0018,2024-02-29 00:08:00,S3031,view,mobile,Los Angeles,19.64,25,Beauty,Apple,19,Male,66,18,64.9,sofa,4.0,0
U3791,P0467,2024-11-28 18:21:00,S1269,click,mobile,Los Angeles,402.46,0,Electronics,Puma,59,Female,60,45,139.78,smartphone,3.0,0
U2820,P1290,2024-02-02 23:42:00,S6174,add_to_cart,tablet,New York,447.15,30,Apparel,Adidas,19,Female,49,1,207.62,laptop,,0
U0788,P1111,2024-06-03 03:21:00,S2577,add_to_cart,mobile,Miami,176.21,20,Apparel,Puma,24,Male,60,48,93.76,laptop,,0
U4469,P0875,2024-01-04 05:27:00,S2585,view,desktop,New York,68.48,5,Apparel,Apple,62,Male,78,3,257.6,laptop,4.0,0
U0857,P1200,2024-04-14 08:26:00,S9674,add_to_cart,mobile,New York,47.38,0,Beauty,Samsung,38,Male,47,42,257.99,running shoes,,0
U1699,P0916,2024-10-09 11:10:00,S3443,view,desktop,Chicago,415.75,10,Sports,Nike,46,Male,55,37,36.42,running shoes,,0
U2681,P0669,2024-05-16 09:35:00,S3707,click,desktop,Miami,241.61,30,Beauty,Puma,40,Male,58,39,81.44,sofa,,0
U2134,P0773,2024-02-21 10:57:00,S3316,view,mobile,Miami,221.81,10,Sports,LG,50,Female,8,9,126.24,wireless earphones,,0
U4195,P0639,2024-08-02 07:29:00,S9383,click,mobile,Los Angeles,309.77,25,Beauty,Sony,54,Male,65,25,264.41,smartphone,4.0,0
U2422,P1516,2024-03-07 03:57:00,S4362,view,mobile,Houston,284.01,5,Beauty,Samsung,22,Female,23,43,58.7,wireless earphones,,0
U2806,P1004,2024-04-01 08:56:00,S1825,add_to_cart,desktop,Chicago,86.31,30,Apparel,LG,49,Female,83,46,62.61,sofa,,0
U3932,P1397,2024-09-27 20:55:00,S0992,click,desktop,Houston,433.0,30,Apparel,Apple,38,Male,93,32,133.43,wireless earphones,2.0,0
U0625,P1904,2024-12-15 01:13:00,S0275,view,mobile,New York,342.81,20,Electronics,Apple,34,Female,11,30,248.79,wireless earphones,2.0,0
U4179,P0541,2024-08-11 21:01:00,S8532,view,mobile,Chicago,460.14,30,Sports,Samsung,47,Male,77,5,30.64,laptop,4.0,0
U1601,P0238,2024-10-27 03:55:00,S0539,click,desktop,New York,138.96,5,Beauty,Puma,20,Male,61,22,248.61,wireless earphones,,0
U0001,P1268,2024-07-10 19:49:00,S6935,view,tablet,Chicago,218.18,30,Sports,Puma,49,Male,81,1,250.18,makeup kit,3.0,0
U4782,P0716,2024-11-28 01:23:00,S8811,view,tablet,New York,445.54,25,Electronics,Nike,22,Male,33,30,137.98,smartphone,,0
U4346,P1907,2024-01-15 10:24:00,S6474,click,mobile,Chicago,370.58,20,Sports,LG,37,Female,86,16,122.07,sofa,4.0,0
U4506,P1805,2024-05-25 16:25:00,S1297,click,desktop,Los Angeles,303.18,10,Beauty,LG,55,Male,3,7,292.1,basketball,4.0,0
U1410,P0857,2024-08-09 22:30:00,S6928,click,desktop,Chicago,475.84,25,Home,Nike,33,Male,50,43,151.08,sofa,3.0,0
U3868,P0128,2024-07-05 09:47:00,S3780,view,mobile,Houston,141.71,25,Sports,LG,18,Male,100,45,239.07,sofa,,0
U4586,P0791,2024-03-23 06:16:00,S8330,click,tablet,New York,371.65,10,Sports,Adidas,63,Female,46,37,233.37,smartphone,3.0,0
U2971,P0734,2024-07-12 21:41:00,S5494,view,mobile,Chicago,402.13,5,Home,Apple,19,Female,15,9,215.43,blender,,0
U2588,P0613,2024-01-11 07:31:00,S8025,click,mobile,Los Angeles,133.5,15,Home,Adidas,48,Female,55,10,191.89,basketball,,0
U0799,P0854,2024-12-30 20:28:00,S9909,view,mobile,Houston,128.33,25,Beauty,Sony,28,Female,56,20,170.51,wireless earphones,5.0,0
U0943,P1015,2024-07-31 03:48:00,S1330,view,mobile,New York,355.27,5,Apparel,Samsung,19,Male,91,35,135.86,running shoes,4.0,0
U3463,P0301,2024-08-12 07:57:00,S2958,add_to_cart,tablet,Chicago,357.73,5,Apparel,Puma,37,Female,1,25,31.89,basketball,,0
U1328,P0102,2024-05-10 08:49:00,S7083,add_to_cart,desktop,Houston,498.32,5,Home,Puma,18,Male,31,45,243.64,sofa,,0
U0695,P0710,2024-02-23 16:41:00,S0594,view,mobile,Los Angeles,453.66,0,Beauty,LG,19,Female,38,29,247.9,sofa,,0
U3417,P1905,2024-05-12 08:45:00,S7971,click,desktop,Houston,29.41,10,Home,Apple,42,Female,19,29,297.95,blender,,0
U4231,P1537,2024-11-11 23:57:00,S1227,add_to_cart,mobile,Miami,418.74,25,Beauty,Nike,58,Male,79,38,276.46,sofa,2.0,0
U0186,P1030,2024-08-14 13:15:00,S6851,add_to_cart,mobile,Los Angeles,192.65,20,Electronics,Puma,52,Female,30,44,26.85,sofa,,0
U0478,P1241,2024-03-12 06:35:00,S6026,click,mobile,Chicago,18.8,0,Beauty,LG,35,Female,19,4,11.42,laptop,4.0,0
U4097,P0202,2024-10-17 03:44:00,S9372,view,tablet,New York,336.92,10,Apparel,Samsung,42,Male,23,35,39.96,basketball,,0
U2898,P1133,2024-10-01 09:50:00,S8673,add_to_cart,desktop,Chicago,392.43,5,Apparel,Adidas,31,Male,39,28,101.75,makeup kit,,0
U3016,P0171,2024-05-05 19:40:00,S1533,view,mobile,Chicago,270.76,10,Sports,Adidas,39,Male,34,33,297.7,sofa,3.0,0
U3816,P1097,2024-10-15 17:23:00,S3380,click,tablet,Los Angeles,247.73,20,Home,Samsung,49,Male,8,35,73.83,laptop,,0
U1686,P1618,2024-04-15 22:33:00,S6083,view,desktop,Miami,494.24,5,Electronics,Adidas,56,Female,26,47,70.18,smartphone,4.0,0
U0992,P0817,2024-08-30 03:58:00,S9120,click,mobile,Houston,427.24,20,Home,Nike,58,Female,50,35,224.2,running shoes,,0
U2750,P0375,2024-06-10 10:50:00,S0521,add_to_cart,desktop,Chicago,303.79,15,Electronics,Nike,64,Male,20,11,170.88,smartphone,3.0,0
U4366,P0741,2024-07-08 11:43:00,S4393,view,desktop,New York,106.1,30,Sports,LG,53,Male,4,12,37.44,smartphone,,0
U2946,P1184,2024-10-22 21:58:00,S2920,view,mobile,Chicago,153.15,30,Apparel,Nike,57,Female,40,15,120.21,wireless earphones,,0
U3399,P1141,2024-10-14 01:18:00,S2974,add_to_cart,mobile,Chicago,331.6,15,Electronics,Samsung,61,Female,31,32,135.32,basketball,5.0,0
U0195,P0432,2024-12-23 21:41:00,S9142,click,mobile,Los Angeles,203.39,0,Apparel,Adidas,58,Female,25,35,281.57,makeup kit,2.0,0
U2303,P1722,2024-09-19 22:21:00,S5422,click,desktop,Los Angeles,14.39,5,Home,Samsung,26,Male,91,46,143.07,blender,3.0,0
U0079,P1826,2024-07-17 01:46:00,S6775,view,desktop,Chicago,253.98,20,Electronics,Puma,30,Female,35,9,51.9,makeup kit,,0
U3947,P1645,2024-11-14 15:57:00,S5497,add_to_cart,desktop,Los Angeles,354.99,25,Electronics,Puma,60,Male,26,36,138.65,makeup kit,4.0,0
U1122,P0457,2024-07-20 20:23:00,S4090,view,desktop,New York,445.09,5,Apparel,Nike,49,Female,2,26,96.7,laptop,,0
U3222,P1956,2024-09-25 21:25:00,S4989,click,tablet,Los Angeles,223.7,10,Apparel,Samsung,53,Male,94,43,55.27,basketball,4.0,0
U0786,P0435,2024-05-02 01:41:00,S2453,view,mobile,Los Angeles,472.87,30,Apparel,Sony,42,Female,100,44,22.91,makeup kit,,0
U2862,P1531,2024-05-19 12:53:00,S8207,add_to_cart,mobile,Los Angeles,332.97,30,Electronics,Sony,36,Female,48,44,263.63,basketball,,0
U0447,P1988,2024-07-12 04:25:00,S7979,view,desktop,Los Angeles,58.59,30,Home,Adidas,52,Female,54,39,195.15,sofa,,0
U4219,P0819,2024-02-24 21:34:00,S9975,view,mobile,Houston,210.33,10,Beauty,Nike,24,Male,64,38,227.78,blender,2.0,0
U2724,P1759,2024-11-08 13:08:00,S0790,click,mobile,Houston,295.44,5,Sports,Adidas,54,Female,78,47,61.96,basketball,5.0,0
U1582,P0215,2024-03-14 05:37:00,S6891,click,mobile,Houston,131.91,20,Apparel,Sony,36,Female,92,43,78.86,basketball,2.0,0
U0359,P0262,2024-10-30 16:23:00,S9755,click,desktop,Houston,170.66,30,Sports,Samsung,24,Other,67,42,72.96,blender,5.0,0
U2287,P1865,2024-05-20 22:15:00,S4350,click,mobile,New York,157.63,5,Home,Nike,44,Female,77,12,172.79,laptop,,0
U1766,P1493,2024-08-07 15:51:00,S0702,view,mobile,Chicago,62.27,0,Home,LG,46,Male,57,10,264.31,running shoes,3.0,0
U0805,P1631,2024-09-20 15:46:00,S6916,click,mobile,Houston,399.83,15,Home,Nike,32,Male,13,39,127.19,smartphone,2.0,0
U2731,P0301,2024-12-11 16:52:00,S3776,click,mobile,Los Angeles,53.71,15,Apparel,Sony,45,Male,81,9,271.08,wireless earphones,,0
U4765,P0488,2024-03-14 13:44:00,S1573,click,mobile,New York,475.44,20,Apparel,Samsung,29,Other,32,3,56.87,basketball,4.0,0
U4063,P0167,2024-02-29 17:19:00,S3222,view,mobile,New York,182.38,20,Apparel,Samsung,23,Male,52,7,182.07,laptop,,0
U0143,P0729,2024-02-27 21:17:00,S5677,view,mobile,Chicago,385.39,25,Home,Samsung,37,Male,33,44,96.52,blender,,0
U2235,P0403,2024-05-20 08:25:00,S9458,view,mobile,Miami,144.17,30,Electronics,Puma,20,Male,60,44,255.14,running shoes,3.0,0
U3560,P1746,2024-03-18 22:07:00,S9503,click,desktop,Houston,382.04,10,Electronics,Samsung,45,Female,63,9,33.12,smartphone,,0
U2170,P0277,2024-10-15 04:39:00,S2386,purchase,mobile,Houston,202.72,20,Sports,Nike,34,Female,43,41,222.9,smartphone,3.0,1
U3422,P0875,2024-01-02 12:23:00,S2670,view,desktop,New York,90.19,15,Beauty,LG,57,Female,18,4,242.11,wireless earphones,4.0,0
U1124,P1648,2024-02-24 20:17:00,S9622,click,desktop,Miami,305.26,5,Apparel,Apple,48,Male,86,10,184.59,smartphone,5.0,0
U0284,P1357,2024-03-16 11:35:00,S0603,view,desktop,Chicago,344.58,25,Apparel,Samsung,40,Male,43,20,185.63,sofa,,0
U0384,P1140,2024-03-15 17:26:00,S0835,view,desktop,Chicago,322.99,25,Apparel,Puma,60,Male,27,40,172.42,wireless earphones,,0
U1579,P0069,2024-12-04 02:18:00,S3887,click,mobile,Miami,18.24,0,Beauty,Samsung,61,Male,49,25,128.72,smartphone,,0
U3873,P1656,2024-07-01 06:07:00,S7021,purchase,desktop,Houston,413.07,15,Beauty,Adidas,61,Male,72,46,257.35,smartphone,3.0,1
U2946,P1369,2024-06-26 02:34:00,S0958,view,tablet,Los Angeles,36.63,0,Electronics,Sony,40,Male,70,32,43.33,running shoes,,0
U4283,P1975,2024-10-28 03:24:00,S3942,click,desktop,Miami,168.72,10,Beauty,Puma,27,Female,13,19,166.3,sofa,3.0,0
U0624,P0750,2024-08-06 09:35:00,S9502,click,tablet,Miami,29.15,30,Sports,Samsung,47,Female,81,31,197.94,blender,1.0,0
U0545,P0780,2024-01-17 02:43:00,S5878,click,mobile,Miami,234.1,15,Sports,Sony,40,Male,79,40,145.0,basketball,1.0,0
U0914,P1221,2024-11-01 11:55:00,S1307,view,tablet,Houston,461.74,0,Electronics,Sony,61,Male,55,17,80.35,blender,,0
U2138,P1676,2024-01-18 01:05:00,S5885,click,mobile,New York,126.23,15,Home,Samsung,53,Female,70,36,188.1,running shoes,1.0,0
U2544,P0129,2024-12-14 17:43:00,S3046,view,mobile,New York,90.48,10,Sports,Samsung,44,Male,65,19,59.18,running shoes,,0
U3733,P0689,2024-05-03 06:35:00,S6201,view,desktop,Houston,417.67,15,Beauty,Adidas,29,Male,93,10,189.88,makeup kit,2.0,0
U3996,P0029,2024-05-15 13:56:00,S8909,click,mobile,Miami,148.39,10,Sports,Nike,53,Female,95,36,184.65,sofa,2.0,0
U1748,P1882,2024-03-13 08:18:00,S1665,click,mobile,Los Angeles,458.17,25,Beauty,Apple,47,Male,35,9,197.29,running shoes,4.0,0
U2164,P1585,2024-03-30 07:52:00,S6809,add_to_cart,desktop,New York,392.6,5,Apparel,Apple,58,Male,65,6,15.65,makeup kit,5.0,0
U1044,P0913,2024-10-05 14:06:00,S7385,view,mobile,New York,178.02,25,Apparel,LG,45,Male,20,9,237.92,basketball,1.0,0
U2180,P0099,2024-05-26 23:58:00,S3837,view,mobile,Chicago,298.82,25,Sports,Apple,24,Male,42,21,13.61,basketball,,0
U1316,P1955,2024-03-01 15:26:00,S0993,view,mobile,Los Angeles,376.26,0,Sports,Sony,23,Female,36,46,202.08,smartphone,,0
U1378,P1855,2024-07-13 18:51:00,S3393,view,mobile,Houston,126.96,0,Home,Nike,55,Female,13,29,77.13,running shoes,4.0,0
U3309,P1668,2024-11-04 01:44:00,S7896,click,mobile,Chicago,464.53,5,Electronics,Sony,28,Male,73,6,78.92,sofa,,0
U0223,P1685,2024-11-29 17:19:00,S5336,add_to_cart,mobile,Houston,135.96,10,Home,Nike,34,Male,77,36,232.66,blender,,0
U4532,P0547,2024-01-07 09:03:00,S9310,click,desktop,Chicago,479.13,0,Electronics,Apple,32,Male,79,1,108.35,sofa,,0
U4423,P1018,2024-01-18 08:46:00,S5136,click,tablet,New York,118.64,10,Sports,Nike,43,Female,62,4,79.86,basketball,3.0,0
U2154,P0695,2024-08-03 13:53:00,S1282,view,mobile,New York,403.42,5,Sports,Samsung,33,Female,62,35,112.52,laptop,4.0,0
U2700,P0713,2024-08-31 18:32:00,S6514,click,mobile,Miami,427.69,30,Electronics,Sony,24,Male,18,21,57.81,blender,,0
U3321,P1510,2024-09-05 16:49:00,S3304,click,desktop,New York,157.37,15,Electronics,Sony,45,Male,85,17,98.31,wireless earphones,1.0,0
U0567,P1589,2024-11-07 20:06:00,S3214,view,mobile,Miami,372.14,10,Beauty,Adidas,29,Female,90,30,22.3,laptop,5.0,0
U2043,P0328,2024-05-30 00:02:00,S9437,click,mobile,Chicago,488.51,15,Home,Puma,36,Female,67,0,66.08,smartphone,,0
U0630,P1156,2024-01-02 23:54:00,S6916,view,tablet,Los Angeles,406.81,30,Electronics,Nike,24,Female,2,25,193.29,blender,4.0,0
U2736,P1457,2024-05-30 10:22:00,S7056,click,mobile,Los Angeles,212.6,0,Home,Adidas,55,Female,77,6,97.61,basketball,5.0,0
U2518,P0712,2024-09-14 17:17:00,S5104,add_to_cart,tablet,Los Angeles,157.55,10,Beauty,Adidas,46,Male,84,14,145.67,sofa,,0
U0725,P0791,2024-01-15 07:41:00,S0362,click,mobile,Chicago,124.35,0,Electronics,Puma,32,Female,66,25,179.99,laptop,4.0,0
U4361,P1257,2024-03-29 00:34:00,S4908,view,tablet,Miami,368.86,30,Sports,Nike,54,Other,28,42,222.78,makeup kit,2.0,0
U4049,P1834,2024-05-21 12:35:00,S2620,view,mobile,Houston,69.23,15,Home,Nike,55,Male,86,46,170.68,wireless earphones,1.0,0
U2899,P1781,2024-04-22 00:17:00,S3973,view,mobile,Chicago,41.1,5,Electronics,Apple,63,Female,64,28,160.38,wireless earphones,,0
U1465,P1218,2024-07-25 13:28:00,S5615,click,mobile,Miami,249.11,20,Sports,Adidas,18,Female,40,29,24.06,blender,,0
U1308,P0932,2024-04-18 21:34:00,S1925,click,tablet,New York,106.17,10,Beauty,Sony,49,Female,44,18,238.14,wireless earphones,4.0,0
U1955,P1486,2024-01-30 13:50:00,S9081,add_to_cart,mobile,Miami,163.39,25,Beauty,Apple,24,Other,64,16,197.72,sofa,,0
U4795,P0228,2024-03-20 07:35:00,S9625,view,mobile,New York,138.37,10,Beauty,Sony,22,Female,59,24,123.38,running shoes,,0
U0154,P0662,2024-01-02 08:33:00,S0712,add_to_cart,mobile,New York,213.25,10,Electronics,Puma,45,Male,2,30,272.09,running shoes,4.0,0
U3512,P1519,2024-12-05 17:35:00,S9171,view,tablet,New York,459.5,30,Electronics,Nike,32,Male,66,19,138.33,running shoes,,0
U4067,P1185,2024-09-20 21:43:00,S1739,click,mobile,New York,28.08,20,Electronics,LG,37,Male,63,45,265.35,smartphone,5.0,0
U0811,P1383,2024-12-18 19:24:00,S9149,view,mobile,Los Angeles,357.22,30,Beauty,Adidas,42,Male,37,30,208.4,blender,2.0,0
U0151,P1716,2024-02-18 11:47:00,S5014,view,desktop,New York,152.6,15,Sports,Sony,55,Female,97,3,280.61,blender,3.0,0
